"仓库","货主","商家编码","货品编号","货品名称","货品简称","规格码","规格名称","分类名称","条形码","基本单位","托规","箱规","价格","毛重（kg）","品牌","生产日期","临期天数","保质期","货区","货区名称","货区类型","货位","货位冻结","热卖货区","有效期","距离到期天数","距离临期天数","批次","是否正品","库存","可发库存","可发库存箱数","库存箱数","货品英文名称","自定义属性2","自定义属性3","自定义属性4","自定义属性5","自定义属性6","货位异常原因","体积（cm³）"
"主仓库","EA",="8809681247184",="8809681247184","Pleuvoir 护手霜(#Burning It All) (30ml)","플르부아 핸드크림(#버닝 잇 올) (30ml)",,="30ml","美妆个护",="8809681247184","ea","无",="100/箱","无权限","0.0480","Pleuvoir",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A05-02-02","否","普通区",="2028-04-21 00:00:00","668","0",,"正品","31","31",="31ea",="31ea","Pleuvoir Hand Cream(#Burning It All) (30ml)",,"판매중","본품",,,,"138.0000"
"主仓库","EA",="8809681246064",="8809681246064","Pleuvoir 香薰(#Almost Naked) (200ml)","플르부아 디퓨저(#올모스트 네이키드) (200ml)",,="200ml","美妆个护",="8809681246064","ea","无",="27/箱","无权限","0.3100","Pleuvoir",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A05-11-02","否","普通区",="2028-02-28 00:00:00","615","0",,"正品","56","56",="2箱2ea",="2箱2ea","Pleuvoir Diffuser(#Almost Naked) (200ml)",,"판매중","본품",,,,"1085.0000"
"主仓库","EA",="8809681246064",="8809681246064","Pleuvoir 香薰(#Almost Naked) (200ml)","플르부아 디퓨저(#올모스트 네이키드) (200ml)",,="200ml","美妆个护",="8809681246064","ea","无",="27/箱","无权限","0.3100","Pleuvoir",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A05-11-02","否","普通区",="2028-05-31 00:00:00","708","0",,"正品","18","18",="18ea",="18ea","Pleuvoir Diffuser(#Almost Naked) (200ml)",,"판매중","본품",,,,"1085.0000"
"主仓库","EA",="8809681247245",="8809681247245","Pleuvoir 香水(#Burning It All) (50ml)","플르부아 오 드 퍼퓸(#버닝 잇 올) (50ml)",,="50ml","美妆个护",="8809681247245","ea","无",="24/箱","无权限","0.2460","Pleuvoir",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A05-05-03","否","普通区",="2028-01-16 00:00:00","572","0",,"正品","42","42",="1箱18ea",="1箱18ea","Pleuvoir Eau de Parfum(#Burning It All) (50ml)",,"판매중","본품",,,,"914.0000"
"主仓库","EA",="8809681247221",="8809681247221","Pleuvoir 香水(#Alomst Naked) (50ml)","플르부아 오 드 퍼퓸(#올모스트 네이키드) (50ml)",,="50ml","美妆个护",="8809681247221","ea","无",="24/箱","无权限","0.2460","Pleuvoir",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A05-12-01","否","普通区",="2028-01-16 00:00:00","572","0",,"正品","15","15",="15ea",="15ea","Pleuvoir Eau de Parfum(#Alomst Naked) (50ml)",,"판매중","본품",,,,"914.0000"
"主仓库","EA",="8809681247238",="8809681247238","Pleuvoir 香水(#Take Me Home) (50ml)","플르부아 오 드 퍼퓸(#테이크 미 홈) (50ml)",,="50ml","美妆个护",="8809681247238","ea","无",="24/箱","无权限","0.2460","Pleuvoir",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A05-08-01","否","普通区",="2028-01-16 00:00:00","572","0",,"正品","20","20",="20ea",="20ea","Pleuvoir Eau de Parfum(#Take Me Home) (50ml)",,"판매중","본품",,,,"914.0000"
"主仓库","EA",="8809681247238",="8809681247238","Pleuvoir 香水(#Take Me Home) (50ml)","플르부아 오 드 퍼퓸(#테이크 미 홈) (50ml)",,="50ml","美妆个护",="8809681247238","ea","无",="24/箱","无权限","0.2460","Pleuvoir",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A05-08-01","否","普通区",="2028-07-24 00:00:00","762","0",,"正品","23","23",="23ea",="23ea","Pleuvoir Eau de Parfum(#Take Me Home) (50ml)",,"판매중","본품",,,,"914.0000"
"主仓库","EA",="8809681246040",="8809681246040","Pleuvoir 香薰(#Burning It All) (200ml)","플르부아 디퓨저(#버닝 잇 올) (200ml)",,="200ml","美妆个护",="8809681246040","ea","无",="27/箱","无权限","0.3100","Pleuvoir",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A05-11-03","否","普通区",="2028-02-01 00:00:00","588","0",,"正品","64","64",="2箱10ea",="2箱10ea","Pleuvoir Diffuser(#Burning It All) (200ml)",,"판매중","본품",,,,"1085.0000"
"主仓库","EA",="8809681247047",="8809681247047","Pleuvoir 身体乳(#Almost Naked) (250ml)","플르부아 바디로션(#올모스트 네이키드) (250ml)",,="250ml","美妆个护",="8809681247047","ea","无",="20/箱","无权限","0.3040","Pleuvoir",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A05-12-03","否","普通区",="2028-01-20 00:00:00","576","0",,"正品","12","12",="12ea",="12ea","Pleuvoir Body Lotion(#Almost Naked) (250ml)",,"판매중","본품",,,,"512.0000"
"主仓库","EA",="8809681247061",="8809681247061","Pleuvoir 身体乳(#Burning It All) (250ml)","플르부아 바디로션(#버닝 잇 올) (250ml)",,="250ml","美妆个护",="8809681247061","ea","无",="20/箱","无权限","0.3040","Pleuvoir",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A05-15-01","否","普通区",="2028-01-21 00:00:00","577","0",,"正品","15","15",="15ea",="15ea","Pleuvoir Body Lotion(#Burning It All) (250ml)",,"판매중","본품",,,,"512.0000"
"主仓库","EA",="8809681247207",="8809681247207","Pleuvoir 洗手液(#Take Me Home) (300ml)","플르부아 핸드워시(#테이크 미 홈) (300ml)",,="300ml","美妆个护",="8809681247207","ea","无",="20/箱","无权限","0.3800","Pleuvoir",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A05-03-03","否","普通区",="2028-02-06 00:00:00","593","0",,"正品","19","19",="19ea",="19ea","Pleuvoir Hand Wash(#Take Me Home) (300ml)",,"판매중","본품",,,,"780.0000"
"主仓库","EA",="8809681247214",="8809681247214","Pleuvoir 洗手液(#Burning It All) (300ml)","플르부아 핸드워시(#버닝 잇 올) (300ml)",,="300ml","美妆个护",="8809681247214","ea","无",="20/箱","无权限","0.3800","Pleuvoir",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A05-02-01","否","普通区",="2028-02-06 00:00:00","593","0",,"正品","37","37",="1箱17ea",="1箱17ea","Pleuvoir Hand Wash(#Burning It All) (300ml)",,"판매중","본품",,,,"780.0000"
"主仓库","EA",="8809681247078",="8809681247078","Pleuvoir 沐浴露(#Almost Naked) (250ml)","플르부아 바디클렌저(#올모스트 네이키드) (250ml)",,="250ml","美妆个护",="8809681247078","ea","无",="20/箱","无权限","0.3040","Pleuvoir",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A05-07-03","否","普通区",="2028-01-14 00:00:00","570","0",,"正品","8","8",="8ea",="8ea","Pleuvoir Body Cleanser(#Almost Naked) (250ml)",,"판매중","본품",,,,"512.0000"
"主仓库","EA",="8809681247092",="8809681247092","Pleuvoir 沐浴露(#Burning It All) (250ml)","플르부아 바디클렌저(#버닝 잇 올) (250ml)",,="250ml","美妆个护",="8809681247092","ea","无",="20/箱","无权限","0.3040","Pleuvoir",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A05-11-01","否","普通区",="2028-01-15 00:00:00","571","0",,"正品","5","5",="5ea",="5ea","Pleuvoir Body Cleanser(#Burning It All) (250ml)",,"판매중","본품",,,,"512.0000"
"主仓库","EA",="8809681247191",="8809681247191","Pleuvoir 洗手液(#Almost Naked) (300ml)","플르부아 핸드워시(#올모스트 네이키드) (300ml)",,="300ml","美妆个护",="8809681247191","ea","无",="20/箱","无权限","0.3800","Pleuvoir",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A05-31-02","否","普通区",="2028-01-21 00:00:00","577","0",,"正品","31","31",="1箱11ea",="1箱11ea","Pleuvoir Hand Wash(#Almost Naked) (300ml)",,"판매중","본품",,,,"780.0000"
"主仓库","EA",="8809990378449",="8809990378449","GRAZE POINT Nudie Santal 阳光香氛止汗喷雾 (50ml)","그레이즈포인트 누디 상탈 선샤인 퍼퓸 데오드란트 (50ml)",,="50ml","美妆个护",="8809990378449","ea","无",="100/箱","无权限","0.0900","GRAZE POINT",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A05-05-02","否","普通区",="2027-05-02 00:00:00","313","0",,"正品","3","3",="3ea",="3ea","GRAZE POINT Nudie Santal Sunshine Perfume Deodrant (50ml)",,"판매중","본품",,,,"145.0000"
"主仓库","EA",="8809681246002",="8809681246002","(赠品) Pleuvoir 身体乳(#Floral Musk) (40ml)","(증정) 플르부아 바디로션(#플로럴머스크) (40ml)",,="40ml","美妆个护",="8809681246002","ea","无",="120/箱","无权限","0.0600","Pleuvoir",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A05-36-03","否","普通区",="2028-09-25 00:00:00","825","0",,"正品","23","23",="23ea",="23ea","(Gift) Pleuvoir Body Lotion(#Floral Musk) (40ml)",,"판매중","증정",,,,"97.0000"
"主仓库","EA",="8809681246002",="8809681246002","(赠品) Pleuvoir 身体乳(#Floral Musk) (40ml)","(증정) 플르부아 바디로션(#플로럴머스크) (40ml)",,="40ml","美妆个护",="8809681246002","ea","无",="120/箱","无权限","0.0600","Pleuvoir",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A05-36-03","否","普通区",="2028-10-23 00:00:00","853","0",,"正品","200","200",="1箱80ea",="1箱80ea","(Gift) Pleuvoir Body Lotion(#Floral Musk) (40ml)",,"판매중","증정",,,,"97.0000"
"主仓库","EA",="8809846782352",="8809846782352","(赠品) YOUSSOFUL 香水钥匙扣皮套 (1ea)","(증정) 유쏘풀 미니 가죽 키링 케이스 (1ea)",,="1ea","无",="8809846782352","ea","无",="1/箱","无权限","0.0050","YOUSSOFUL",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A05-24-01","否","普通区",="2099-12-31 00:00:00","26854","0",,"正品","16","16",="16箱",="16箱","(Gift) YOUSSOFUL Mini Leather Keyring Case (1ea)",,"판매중","증정",,,,"64.0000"
"主仓库","BOX",="8809681243780",="8809681243780","Pleuvoir 洗手液(#Morning Soil) (300ml)","플르부아 핸드워시(#모닝소일) (300ml)",,="300ml","美妆个护",="8809681243780","ea","无",="20/箱","无权限","0.3850","Pleuvoir",="0000-00-00 00:00:00","0","0","MK","备货区","备货区","B1-09-01","否","普通区",="2027-06-03 00:00:00","345","0",,"正品","60","60",="3箱",="3箱","Pleuvoir Hand Wash(#Morning Soil) (300ml)",,,,,,,"688.0000"
"主仓库","BOX",="8809681243780",="8809681243780","Pleuvoir 洗手液(#Morning Soil) (300ml)","플르부아 핸드워시(#모닝소일) (300ml)",,="300ml","美妆个护",="8809681243780","ea","无",="20/箱","无权限","0.3850","Pleuvoir",="0000-00-00 00:00:00","0","0","MK","备货区","备货区","B1-09-01","否","普通区",="2027-09-02 00:00:00","436","0",,"正品","180","180",="9箱",="9箱","Pleuvoir Hand Wash(#Morning Soil) (300ml)",,,,,,,"688.0000"
"主仓库","BOX",="8809681243773",="8809681243773","Pleuvoir 洗手液(#Floral Musk) (300ml)","플르부아 핸드워시(#플로럴머스크) (300ml)",,="300ml","美妆个护",="8809681243773","ea","无",="20/箱","无权限","0.3850","Pleuvoir",="0000-00-00 00:00:00","0","0","MK","备货区","备货区","B1-10-01","否","普通区",="2028-07-02 00:00:00","740","0",,"正品","40","40",="2箱",="2箱","Pleuvoir Hand Wash(#Floral Musk) (300ml)",,,,,,,"688.0000"
"主仓库","BOX",="8809681242318",="8809681242318","Pleuvoir 身体乳(#Hinoki Leather) (250ml)","플르부아 바디로션(#히노키레더) (250ml)",,="250ml","美妆个护",="8809681242318","ea","无",="20/箱","无权限","0.3100","Pleuvoir",="0000-00-00 00:00:00","0","0","MK","备货区","备货区","B1-04-01","否","普通区",="2028-09-23 00:00:00","823","0",,"正品","400","400",="20箱",="20箱","Pleuvoir Body Lotion(#Hinoki Leather) (250ml)",,,,,,,"585.0000"
"主仓库","BOX",="8809614954103",="8809614954103","TARA 海藻精华海洋修复面膜 (5ea)","타라 알개앰플 씨테라피 마스크 (5ea)",,="5ea","美妆个护",="8809614954103","ea","无",="40/箱","无权限","0.1940","TARA",="0000-00-00 00:00:00","0","0","MK","备货区","备货区","B1-16-01","否","普通区",="2028-09-07 00:00:00","807","0",,"正品","1000","1000",="25箱",="25箱","TARA Algae Ampoule Sea Therapy Mask (27g*5ea)",,,,,,,"563.0000"
"主仓库","BOX",="8809681243728",="8809681243728","Pleuvoir 香水(#Morning Soil) (50ml)","플르부아 오 드 퍼퓸(#모닝소일) (50ml)",,="50ml","无",="8809681243728","ea","无",="24/箱","无权限","0.2460","Pleuvoir",="0000-00-00 00:00:00","0","0","MK","备货区","备货区","B1-05-02","否","普通区",="2027-06-30 00:00:00","372","0",,"正品","408","408",="17箱",="17箱","Pleuvoir Eau de Parfum(#Morning Soil) (50ml)",,"판매중","본품",,,,"961.0000"
"主仓库","BOX",="8809681243735",="8809681243735","Pleuvoir 香水(#Hinoki Leather) (50ml)","플르부아 오 드 퍼퓸(#히노키레더) (50ml)",,="50ml","无",="8809681243735","ea","无",="24/箱","无权限","0.2460","Pleuvoir",="0000-00-00 00:00:00","0","0","MK","备货区","备货区","B1-06-02","否","普通区",="2028-03-05 00:00:00","621","0",,"正品","288","288",="12箱",="12箱","Pleuvoir Eau de Parfum(#Hinoki Leather) (50ml)",,"판매중","본품",,,,"961.0000"
"主仓库","BOX",="8809681245999",="8809681245999","(赠品) Pleuvoir 沐浴露(#Hinoki Leather) (40ml)","(증정) 플르부아 바디클렌저(#히노키레더) (40ml)",,="40ml","无",="8809681245999","ea","无",="120/箱","无权限","0.0600","Pleuvoir",="0000-00-00 00:00:00","0","0","MK","备货区","备货区","B1-04-02","否","普通区",="2028-07-06 00:00:00","744","0",,"正品","960","960",="8箱",="8箱","(Gift) Pleuvoir Body Cleanser(#Hinoki Leather) (40ml)",,"판매중","증정",,,,"97.0000"
"主仓库","BOX",="8809681245951",="8809681245951","Pleuvoir 洗护旅行装(#Rose Wood & Hinoki Leather) (40ml*4ea)","플르부아 트래블버디 로즈 우드 & 히노끼 레더 (40ml*4ea)",,="40ml*4ea","美妆个护",="8809681245951","ea","无",="30/箱","无权限","0.3110","Pleuvoir",="0000-00-00 00:00:00","0","0","MK","备货区","备货区","B1-14-02","否","普通区",="2027-08-19 00:00:00","422","0",,"正品","320","320",="10箱20ea",="10箱20ea","Pleuvoir Travel Buddies(#Rose Wood & Hinoki Leather) (40ml*4ea)",,"판매중","본품",,,,"1057.0000"
"主仓库","BOX",="8809681245944",="8809681245944","Pleuvoir 洗护旅行装(#Floral Musk & Morning Soil) (40ml*4ea)","플르부아 트래블버디 플로럴 머스크 & 모닝 소일 (40ml*4ea)",,="40ml*4ea","美妆个护",="8809681245944","ea","无",="30/箱","无权限","0.3110","Pleuvoir",="0000-00-00 00:00:00","0","0","MK","备货区","备货区","B1-13-02","否","普通区",="2027-08-20 00:00:00","423","0",,"正品","10","10",="10ea",="10ea","Pleuvoir Travel Buddies(#Floral Musk & Morning Soil) (40ml*4ea)",,"판매중","본품",,,,"1057.0000"
"主仓库","BOX",="8809681247160",="8809681247160","Pleuvoir 护手霜(#Almost Naked) (30ml)","플르부아 핸드크림(#올모스트 네이키드) (30ml)",,="30ml","美妆个护",="8809681247160","ea","无",="100/箱","无权限","0.0480","Pleuvoir",="0000-00-00 00:00:00","0","0","MK","备货区","备货区","B1-09-02","否","普通区",="2028-04-21 00:00:00","668","0",,"正品","400","400",="4箱",="4箱","Pleuvoir Hand Cream(#Almost Naked) (30ml)",,"판매중","본품",,,,"138.0000"
"主仓库","BOX",="8809681247177",="8809681247177","Pleuvoir 护手霜(#Take Me Home) (30ml)","플르부아 핸드크림(#테이크 미 홈) (30ml)",,="30ml","美妆个护",="8809681247177","ea","无",="100/箱","无权限","0.0480","Pleuvoir",="0000-00-00 00:00:00","0","0","MK","备货区","备货区","B1-09-02","否","普通区",="2028-07-31 00:00:00","769","0",,"正品","300","300",="3箱",="3箱","Pleuvoir Hand Cream(#Take Me Home) (30ml)",,"판매중","본품",,,,"138.0000"
"主仓库","BOX",="8809681247184",="8809681247184","Pleuvoir 护手霜(#Burning It All) (30ml)","플르부아 핸드크림(#버닝 잇 올) (30ml)",,="30ml","美妆个护",="8809681247184","ea","无",="100/箱","无权限","0.0480","Pleuvoir",="0000-00-00 00:00:00","0","0","MK","备货区","备货区","B1-09-02","否","普通区",="2028-04-21 00:00:00","668","0",,"正品","1100","1100",="11箱",="11箱","Pleuvoir Hand Cream(#Burning It All) (30ml)",,"판매중","본품",,,,"138.0000"
"主仓库","BOX",="8809681246057",="8809681246057","Pleuvoir 香薰(#Take Me Home) (200ml)","플르부아 디퓨저(#테이크 미 홈) (200ml)",,="200ml","美妆个护",="8809681246057","ea","无",="27/箱","无权限","0.3100","Pleuvoir",="0000-00-00 00:00:00","0","0","MK","备货区","备货区","B1-14-01","否","普通区",="2028-05-31 00:00:00","708","0",,"正品","189","189",="7箱",="7箱","Pleuvoir Diffuser(#Take Me Home) (200ml)",,"판매중","본품",,,,"1085.0000"
"主仓库","BOX",="8809681247412",="8809681247412","(赠品) Pleuvoir 身体香氛沐浴皂(#Almost Naked) (100g)","(증정) 플르부아 퍼퓸솝(#올모스트 네이키드) (100g)",,="100g","美妆个护",="8809681247412","ea","无",="100/箱","无权限","0.1050","Pleuvoir",="0000-00-00 00:00:00","0","0","MK","备货区","备货区","B1-03-02","否","普通区",="2028-02-15 00:00:00","602","0",,"正品","1900","1900",="19箱",="19箱","(Gift) Pleuvoir Perfume Soap(#Almost Naked) (100g)",,"판매중","증정",,,,"2122.0000"
"主仓库","BOX",="8809681247467",="8809681247467","Pleuvoir 发香喷雾套装(#Rose Wood) (50ml+8g)","플르부아 헤어퍼퓸 미스트 기획세트(#로즈우드) (50ml+8g)",,="50ml+8g","美妆个护",="8809681247467","ea","无",="20/箱","无权限","0.2610","Pleuvoir",="0000-00-00 00:00:00","0","0","MK","备货区","备货区","B1-15-02","否","普通区",="2028-10-21 00:00:00","851","0",,"正品","505","505",="25箱5ea",="25箱5ea","Pleuvoir Hair Perfume Mist(#Rose Wood) (50ml+8g)",,"판매중","본품",,,,"924.0000"
"主仓库","BOX",="8809681247061",="8809681247061","Pleuvoir 身体乳(#Burning It All) (250ml)","플르부아 바디로션(#버닝 잇 올) (250ml)",,="250ml","美妆个护",="8809681247061","ea","无",="20/箱","无权限","0.3040","Pleuvoir",="0000-00-00 00:00:00","0","0","MK","备货区","备货区","B1-11-01","否","普通区",="2028-01-21 00:00:00","577","0",,"正品","340","340",="17箱",="17箱","Pleuvoir Body Lotion(#Burning It All) (250ml)",,"판매중","본품",,,,"512.0000"
"主仓库","BOX",="8809681247207",="8809681247207","Pleuvoir 洗手液(#Take Me Home) (300ml)","플르부아 핸드워시(#테이크 미 홈) (300ml)",,="300ml","美妆个护",="8809681247207","ea","无",="20/箱","无权限","0.3800","Pleuvoir",="0000-00-00 00:00:00","0","0","MK","备货区","备货区","B1-10-02","否","普通区",="2028-02-06 00:00:00","593","0",,"正品","220","220",="11箱",="11箱","Pleuvoir Hand Wash(#Take Me Home) (300ml)",,"판매중","본품",,,,"780.0000"
"主仓库","BOX",="8809681247207",="8809681247207","Pleuvoir 洗手液(#Take Me Home) (300ml)","플르부아 핸드워시(#테이크 미 홈) (300ml)",,="300ml","美妆个护",="8809681247207","ea","无",="20/箱","无权限","0.3800","Pleuvoir",="0000-00-00 00:00:00","0","0","MK","备货区","备货区","B1-10-02","否","普通区",="2028-07-10 00:00:00","748","0",,"正品","80","80",="4箱",="4箱","Pleuvoir Hand Wash(#Take Me Home) (300ml)",,"판매중","본품",,,,"780.0000"
"主仓库","BOX",="8809681247214",="8809681247214","Pleuvoir 洗手液(#Burning It All) (300ml)","플르부아 핸드워시(#버닝 잇 올) (300ml)",,="300ml","美妆个护",="8809681247214","ea","无",="20/箱","无权限","0.3800","Pleuvoir",="0000-00-00 00:00:00","0","0","MK","备货区","备货区","B1-10-02","否","普通区",="2028-02-06 00:00:00","593","0",,"正品","240","240",="12箱",="12箱","Pleuvoir Hand Wash(#Burning It All) (300ml)",,"판매중","본품",,,,"780.0000"
"主仓库","BOX",="8809681247078",="8809681247078","Pleuvoir 沐浴露(#Almost Naked) (250ml)","플르부아 바디클렌저(#올모스트 네이키드) (250ml)",,="250ml","美妆个护",="8809681247078","ea","无",="20/箱","无权限","0.3040","Pleuvoir",="0000-00-00 00:00:00","0","0","MK","备货区","备货区","B1-13-01","否","普通区",="2028-01-14 00:00:00","570","0",,"正品","340","340",="17箱",="17箱","Pleuvoir Body Cleanser(#Almost Naked) (250ml)",,"판매중","본품",,,,"512.0000"
