仓库,货主,商家编码,货品编号,货品名称,货品简称,规格码,规格名称,分类名称,条形码,基本单位,托规,箱规,价格,毛重（kg）,品牌,生产日期,临期天数,保质期,货区,货区名称,货区类型,货位,货位冻结,热卖货区,有效期,距离到期天数,距离临期天数,批次,是否正品,库存,可发库存,可发库存箱数,库存箱数,货品英文名称,自定义属性2,自定义属性3,自定义属性4,自定义属性5,自定义属性6,货位异常原因,体积（cm³）
主仓库,BOX,8809681245937,8809681245937,Pleuvoir 洗护旅行装(#Morning Soil & Hinoki Leather) (40ml*4ea),플르부아 트래블버디 모닝 소일 & 히노끼 레더 (40ml*4ea),,40ml*4ea,美妆个护,8809681245937,ea,无,30/箱,无权限,0.311,Pleuvoir,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-13-02,否,普通区,2028-02-26 00:00:00,604,0,,正品,50,50,1箱20ea,1箱20ea,Pleuvoir Travel Buddies(#Morning Soil & Hinoki Leather) (40ml*4ea),,판매중,본품,,,,1057
主仓库,BOX,8809681247443,8809681247443,Pleuvoir 发香护发喷雾(#Tokyo Cloud) (50ml),플르부아 헤어퍼퓸 미스트(#도쿄 클라우드) (50ml),,50ml,美妆个护,8809681247443,ea,无,20/箱,无权限,0.206,Pleuvoir,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-11-03,否,普通区,2028-12-16 00:00:00,898,0,,正品,100,100,5箱,5箱,Pleuvoir Hair Perfume Mist(#Rose Wood) (50ml),,판매중,본품,,,,261
主仓库,BOX,8800335541672,8800335541672,Pleuvoir 心形钥扣洗手液(#Rose Wood) (50ml),플르부아 하트 키링 핸드워시(#로즈우드) (50ml),,50ml,美妆个护,8800335541672,ea,无,84/箱,无权限,0.065,Pleuvoir,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-03-03,否,普通区,2028-11-26 00:00:00,878,0,,正品,2100,2100,25箱,25箱,Pleuvoir Heart Keyring Hand Wash(#Rose Wood) (50ml),,판매중,증정,,,,179
主仓库,BOX,8809846781232,8809846781232,(赠品) YOUSSOFUL 擴香石 (1ea),(증정) 유쏘풀 센트 스톤 (1ea),,1ea,无,8809846781232,ea,无,300/箱,无权限,0.042,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-25-01,否,普通区,2099-12-31 00:00:00,26845,0,,正品,200,200,200ea,200ea,(Gift) YOUSSOFUL Scent Stone (1ea),,판매중,증정,,,,0
主仓库,BOX,8809846781461,8809846781461,YOUSSOFUL 助眠喷雾(#Nocturne) (100ml),유쏘풀 릴렉싱 미스트(#녹턴) (100ml),,100ml,美妆个护,8809846781461,ea,无,24/箱,无权限,0.326,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-25-01,否,普通区,2028-04-03 00:00:00,641,0,,正品,48,48,2箱,2箱,YOUSSOFUL Relaxing Mist(#Nocturne) (100ml),,판매중,본품,,,,432
主仓库,BOX,8809846781454,8809846781454,YOUSSOFUL 助眠喷雾(#Luna) (100ml),유쏘풀 릴렉싱 미스트(#루나) (100ml),,100ml,美妆个护,8809846781454,ea,无,24/箱,无权限,0.326,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-25-01,否,普通区,2028-04-03 00:00:00,641,0,,正品,48,48,2箱,2箱,YOUSSOFUL Relaxing Mist(#Luna) (100ml),,판매중,본품,,,,432
主仓库,BOX,8809846782352,8809846782352,(赠品) YOUSSOFUL 香水钥匙扣皮套 (1ea),(증정) 유쏘풀 미니 가죽 키링 케이스 (1ea),,1ea,无,8809846782352,ea,无,1/箱,无权限,0.005,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-25-01,否,普通区,2099-12-31 00:00:00,26845,0,,正品,48,48,48箱,48箱,(Gift) YOUSSOFUL Mini Leather Keyring Case (1ea),,판매중,증정,,,,64
主仓库,EA,8809846780488,8809846780488,YOUSSOFUL 香水(#19 Cote d'azur) (50ml),유쏘풀 향수(#19 코트 다쥐르) (50ml),,50ml,美妆个护,8809846780488,ea,无,64/箱,无权限,0.182,YOUSSOFUL,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,EA-01,否,普通区,2028-11-10 00:00:00,862,0,,正品,2,2,2ea,2ea,YOUSSOFUL Extrait de parfum(#19 Cote d'azur) (50ml),,,,,,,225
主仓库,EA,8809846780259,8809846780259,YOUSSOFUL 香水(#10 Puglia ostuni) (50ml),유쏘풀 향수(#10 풀리아 오스투니) (50ml),,50ml,美妆个护,8809846780259,ea,无,64/箱,无权限,0.182,YOUSSOFUL,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,EA-01,否,普通区,2028-11-10 00:00:00,862,0,,正品,2,2,2ea,2ea,YOUSSOFUL Extrait de parfum(#10 Puglia Ostuni) (50ml),,,,,,,225
主仓库,EA,8809588130497,8809588130497,SKINEYE 天然发酵山茶乳液 (150ml),스킨아이 내추럴 발효 동백 에멀전 (150ml),,150ml,美妆个护,8809588130497,ea,无,63/箱,无权限,0.19,SKINEYE,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A02-09-02,否,普通区,2028-10-13 00:00:00,834,0,,正品,78,78,1箱15ea,1箱15ea,SKINEYE Natural Camellia Emulsion (150ml),,판매중,본품,,,,27
主仓库,BOX,8809654651352,8809654651352,AIPPO 毛孔管理棉片 (80ea),아이뽀 엘라스틱 모공 패드 (80ea),,80ea,美妆个护,8809654651352,ea,无,50/箱,无权限,0.338,AIPPO,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B1-22-01,否,普通区,2028-06-15 00:00:00,714,0,,正品,200,200,4箱,4箱,AIPPO Elastic Pore Pad (80ea),,판매중,본품,,,,722
主仓库,EA,8809654651727,8809654651727,(赠品) AIPPO 积雪草保湿补水棉片 (1.75g*12ea),(증정) 아이뽀 시카비타 수딩 패드 (1.75g*12ea),,1.75g*12ea,美妆个护,8809654651727,ea,无,400/箱,无权限,0.03,AIPPO,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A05-28-01,否,普通区,2028-09-07 00:00:00,798,0,,正品,184,184,184ea,184ea,(Gift) AIPPO Cicavita Soothing Pad (1.75g*12ea),,판매중,증정,,,,0
主仓库,EA,8809648761210,8809648761210,Celluver 护发精油(#1989 Taylor) (100ml),셀러버 아르간 오일 헤어 퍼퓸 에센스(#1989 테일러) (100ml),,100ml,美妆个护,8809648761210,ea,无,45/箱,无权限,0.29,Celluver,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A04-21-03,否,普通区,2028-12-21 00:00:00,903,0,,正品,18,18,18ea,18ea,Celluver 护发精油(#1989 Taylor) (100ml),,판매중,본품,,,,326
主仓库,EA,8809932661509,8809932661509,ForestHeal 黏蛋白肽365面霜 (50ml),포레스트힐 펩타뮤신 365 장벽크림 (50ml),,50ml,美妆个护,8809932661509,ea,无,48/箱,无权限,0.17,ForestHeal,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A03-10-02,否,普通区,2028-05-25 00:00:00,693,0,,正品,62,62,1箱14ea,1箱14ea,ForestHeal Pepta Mucin 365 Cream (50ml),,판매중,본품,,,,294
主仓库,EA,8800335541672,8800335541672,Pleuvoir 心形钥扣洗手液(#Rose Wood) (50ml),플르부아 하트 키링 핸드워시(#로즈우드) (50ml),,50ml,美妆个护,8800335541672,ea,无,84/箱,无权限,0.065,Pleuvoir,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A05-25-02,否,普通区,2028-11-26 00:00:00,878,0,,正品,66,66,66ea,66ea,Pleuvoir Heart Keyring Hand Wash(#Rose Wood) (50ml),,판매중,증정,,,,179
主仓库,EA,8809508851792,8809508851792,Koelf 香氛护手霜(#Mystic Grove) (50ml),코엘프 퍼퓸 핸드크림(#미스틱 그로브) (50ml),,50ml,美妆个护,8809508851792,ea,无,60/箱,无权限,0.07,Koelf,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A03-23-01,否,普通区,2028-03-09 00:00:00,616,0,,正品,44,44,44ea,44ea,Koelf Perfumed Hand Cream(#Mystic Grove) (50ml),,판매중,본품,,,,181
主仓库,EA,8809508851808,8809508851808,Koelf 香氛护手霜(#Matcha Foam Foam) (50ml),코엘프 퍼퓸 핸드크림(#마차 폼폼) (50ml),,50ml,美妆个护,8809508851808,ea,无,60/箱,无权限,0.07,Koelf,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A03-20-01,否,普通区,2028-03-05 00:00:00,612,0,,正品,20,20,20ea,20ea,Koelf Perfumed Hand Cream(#Matcha Foam Foam) (50ml),,판매중,본품,,,,181
主仓库,EA,8809508851778,8809508851778,Koelf 香氛护手霜(#Tulip at Dawn) (50ml),코엘프 퍼퓸 핸드크림(#튤립 앳 던) (50ml),,50ml,美妆个护,8809508851778,ea,无,60/箱,无权限,0.07,Koelf,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A03-23-03,否,普通区,2028-10-29 00:00:00,850,0,,正品,39,39,39ea,39ea,Koelf Perfumed Hand Cream(#Tulip at Dawn) (50ml),,판매중,본품,,,,181
主仓库,EA,8809508851815,8809508851815,Koelf 香氛护足霜(#Mystic Grove) (50ml),코엘프 풋크림(#미스틱 그로브) (50ml),,50ml,美妆个护,8809508851815,ea,无,60/箱,无权限,0.07,Koelf,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A03-17-02,否,普通区,2028-09-01 00:00:00,792,0,,正品,14,14,14ea,14ea,Koelf Foot Cream(#Mystic Grove) (50ml),,판매중,본품,,,,181
主仓库,EA,880260106002,880260106002,(赠品) ABOUT TONE 3D斜切美妆蛋 (1ea),(증정) 어바웃톤 퍼프 (1ea),,1ea,美妆个护,880260106002,ea,无,1/箱,无权限,0,MYCOMMERCE,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A04-10-03,否,普通区,2099-12-31 00:00:00,26845,0,,正品,62,62,62箱,62箱,(Gift) ABOUT TONE Puff (1ea),,판매중,증정,,,,0
主仓库,EA,8809681242318,8809681242318,Pleuvoir 身体乳(#Hinoki Leather) (250ml),플르부아 바디로션(#히노키레더) (250ml),,250ml,美妆个护,8809681242318,ea,无,20/箱,无权限,0.31,Pleuvoir,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A05-04-02,否,普通区,2028-09-23 00:00:00,814,0,,正品,4,4,4ea,4ea,Pleuvoir Body Lotion(#Hinoki Leather) (250ml),,,,,,,585
主仓库,EA,8800313030396,8800313030396,JULYME 润泽牛奶护发精华乳(#木质麝香) (80ml),줄라이미 퍼퓸 글로우 밀크 헤어 에센스(#우디앤머스크) (80ml),,80ml,美妆个护,8800313030396,ea,无,20/箱,无权限,0.122,JULYME,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A03-10-03,否,普通区,2028-09-30 00:00:00,821,0,,正品,25,25,1箱5ea,1箱5ea,JULYME Perfume Glow Milk Hair Essence(#Woody & Musk) (80ml),,판매중,본품,,,,235
主仓库,EA,8800313030389,8800313030389,JULYME 润泽牛奶护发精华乳(#繁花盛放) (80ml),줄라이미 퍼퓸 글로우 밀크 헤어 에센스(#풀블룸) (80ml),,80ml,美妆个护,8800313030389,ea,无,20/箱,无权限,0.122,JULYME,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A03-29-01,否,普通区,2028-09-30 00:00:00,821,0,,正品,66,66,3箱6ea,3箱6ea,JULYME Perfume Glow Milk Hair Essence(#Full Bloom) (80ml),,판매중,본품,,,,235
主仓库,EA,8809642618893,8809642618893,STANDARD SEOUL 玻尿酸弹力保湿精华 (30ml),스탠다드서울 하이드레이팅 바운시 부스트 세럼 (30ml),,30ml,美妆个护,8809642618893,ea,无,50/箱,无权限,0.03,STANDARD SEOUL,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A02-12-01,否,普通区,2028-08-26 00:00:00,786,0,,正品,16,16,16ea,16ea,STANDARD SEOUL Hydrating Bouncy Booster Serum (30ml),,판매중,본품,,,,244
主仓库,EA,8809642619142,8809642619142,STANDARD SEOUL 烟酰胺弹力亮白精华 (30ml),스탠다드서울 브라이트닝 바운시 부스트 세럼 (30ml),,30ml,美妆个护,8809642619142,ea,无,50/箱,无权限,0.03,STANDARD SEOUL,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A02-12-02,否,普通区,2028-11-03 00:00:00,855,0,,正品,30,30,30ea,30ea,STANDARD SEOUL Brightening Bouncy Booster Serum (30ml),,판매중,본품,,,,244
主仓库,BOX,8809846781331,8809846781331,(赠品) YOUSSOFUL 护手霜(#16 Berry noir) (1g),(증정) 유쏘풀 핸드크림(#16 베리느와르) (1g),,1ml,美妆个护,8809846781331,ea,无,5000/箱,无权限,0.003,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-23-01,否,普通区,2028-05-25 00:00:00,693,0,,正品,200,200,200ea,200ea,(Gift) YOUSSOFUL Hand Cream(#16 Berry Noir) (1g),,판매중,증정,,,,0
主仓库,EA,8809672284051,8809672284051,LEADERS 植萃亮白莹润面膜(#柚子) (21ml*10ea),리더스 네이처 이펙트 유자 비타 마스크팩 (21ml*10ea),,10ea,美妆个护,8809672284051,ea,无,45/箱,无权限,0.3,LEADERS,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A04-04-03,否,普通区,2027-08-12 00:00:00,406,0,,正品,192,192,4箱12ea,4箱12ea,LEADERS Nature Effect Yuja Vita Mask (21ml*10ea),,,,,,,577
主仓库,EA,8802024090303,8802024090303,(赠品) YOUSSOFUL 购物袋(#S) (1ea),(증정) 유쏘풀 쇼핑백(#S) (1ea),,1ea,无,8802024090303,ea,无,300/箱,无权限,0.04,YOUSSOFUL,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A05-22-02,否,普通区,2099-12-31 00:00:00,26845,0,,正品,74,74,74ea,74ea,(Gift) YOUSSOFUL Shopping Bag(#S) (1ea),,판매중,증정,,,,0
主仓库,BOX,8802024090301,8802024090301,(赠品) YOUSSOFUL 试香纸 (1ea),(증정) 유쏘풀 시향지 (1ea),,1ea,无,8802024090301,ea,无,10000/箱,无权限,0.001,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-23-01,否,普通区,2099-12-31 00:00:00,26845,0,,正品,1400,1400,1400ea,1400ea,(Gift) YOUSSOFUL Perfume Paper (1ea),,판매중,증정,,,,0
主仓库,EA,8809846780389,8809846780389,YOUSSOFUL 香水(#15 Seychelles) (50ml),유쏘풀 향수(#15 세이셸) (50ml),,50ml,美妆个护,8809846780389,ea,无,64/箱,无权限,0.182,YOUSSOFUL,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A05-18-02,否,普通区,2029-01-10 00:00:00,923,0,,正品,3,3,3ea,3ea,YOUSSOFUL Extrait de parfum(#15 Seychelles) (50ml),,,,,,,225
主仓库,EA,8809990911943,8809990911943,Chaewun 胶原蛋白丰唇护唇油 (3.5g),채운 콜라겐 피디알엔 플럼핑 립오일 (3.5g),,3.5g,美妆个护,8809990911943,ea,无,200/箱,无权限,0.004,Chaewun,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A02-20-03,否,普通区,2028-08-04 00:00:00,764,0,,正品,137,137,137ea,137ea,Chaewun Collagen PDRN Plumping lip oil (3.5g),,판매중,증정,,,,36
主仓库,EA,8809932660908,8809932660908,StayUth 脂质体抗老面霜 (50ml),스테이유스 리포좀비 리필어블 크림 (50ml),,50ml,美妆个护,8809932660908,ea,无,50/箱,无权限,0.28,StayUth,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A03-15-02,否,普通区,2028-12-11 00:00:00,893,0,,正品,8,8,8ea,8ea,StayUth Lipozombie Refillable Cream (50ml),,판매중,본품,,,,415
主仓库,BOX,8809681247450,8809681247450,Pleuvoir 发香喷雾套装(#Floral Musk) (50ml+8g),플르부아 헤어퍼퓸 미스트 기획세트(#플로럴 머스크) (50ml+8g),,50ml+8g,美妆个护,8809681247450,ea,无,20/箱,无权限,0.261,Pleuvoir,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-15-03,否,普通区,2028-07-02 00:00:00,731,0,,正品,380,380,19箱,19箱,Pleuvoir Hair Perfume Mist(#Floral Musk) (50ml+8g),,판매중,본품,,,,924
主仓库,BOX,8809681243780,8809681243780,Pleuvoir 洗手液(#Morning Soil) (300ml),플르부아 핸드워시(#모닝소일) (300ml),,300ml,美妆个护,8809681243780,ea,无,20/箱,无权限,0.385,Pleuvoir,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B1-09-01,否,普通区,2028-12-14 00:00:00,896,0,,正品,60,60,3箱,3箱,Pleuvoir Hand Wash(#Morning Soil) (300ml),,,,,,,688
主仓库,BOX,8809681243650,8809681243650,Pleuvoir 护手霜(#Morning Soil) (30ml),플르부아 핸드크림(#모닝소일) (30ml),,30ml,美妆个护,8809681243650,ea,无,100/箱,无权限,0.05,Pleuvoir,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-07-01,否,普通区,2028-10-28 00:00:00,849,0,,正品,900,900,9箱,9箱,Pleuvoir Hand Cream(#Morning Soil) (30ml),,,,,,,127
主仓库,BOX,8809681243643,8809681243643,Pleuvoir 护手霜(#Floral Musk) (30ml),플르부아 핸드크림(#플로럴머스크) (30ml),,30ml,美妆个护,8809681243643,ea,无,100/箱,无权限,0.05,Pleuvoir,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B1-07-01,否,普通区,2029-01-01 00:00:00,914,0,,正品,500,500,5箱,5箱,Pleuvoir Hand Cream(#Floral Musk) (30ml),,,,,,,127
主仓库,BOX,8809681242295,8809681242295,Pleuvoir 身体乳(#Morning Soil) (250ml),플르부아 바디로션(#모닝소일) (250ml),,250ml,美妆个护,8809681242295,ea,无,20/箱,无权限,0.31,Pleuvoir,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-03-01,否,普通区,2028-10-20 00:00:00,841,0,,正品,440,440,22箱,22箱,Pleuvoir Body Lotion(#Morning Soil) (250ml),,,,,,,585
主仓库,BOX,8809681244343,8809681244343,Pleuvoir 护手霜(#Rose Wood) (30ml),플르부아 핸드크림(#로즈우드) (30ml),,30ml,美妆个护,8809681244343,ea,无,100/箱,无权限,0.05,Pleuvoir,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-08-01,否,普通区,2028-12-16 00:00:00,898,0,,正品,300,300,3箱,3箱,Pleuvoir Hand Cream(#Rose Wood) (30ml),,판매중,본품,,,,127
主仓库,BOX,8809681243728,8809681243728,Pleuvoir 香水(#Morning Soil) (50ml),플르부아 오 드 퍼퓸(#모닝소일) (50ml),,50ml,无,8809681243728,ea,无,24/箱,无权限,0.246,Pleuvoir,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B1-05-02,否,普通区,2028-03-05 00:00:00,612,0,,正品,96,96,4箱,4箱,Pleuvoir Eau de Parfum(#Morning Soil) (50ml),,판매중,본품,,,,961
主仓库,BOX,8809681245364,8809681245364,Pleuvoir 香薰(#Morning Soil) (200ml),플르부아 디퓨저(#모닝소일) (200ml),,200ml,无,8809681245364,ea,无,27/箱,无权限,0.315,Pleuvoir,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-06-01,否,普通区,2028-05-31 00:00:00,699,0,,正品,27,27,1箱,1箱,Pleuvoir Diffuser(#Morning Soil) (200ml),,판매중,본품,,,,1124
主仓库,BOX,8809681247160,8809681247160,Pleuvoir 护手霜(#Almost Naked) (30ml),플르부아 핸드크림(#올모스트 네이키드) (30ml),,30ml,美妆个护,8809681247160,ea,无,100/箱,无权限,0.048,Pleuvoir,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B1-09-02,否,普通区,2028-07-23 00:00:00,752,0,,正品,300,300,3箱,3箱,Pleuvoir Hand Cream(#Almost Naked) (30ml),,판매중,본품,,,,138
主仓库,BOX,8809681246057,8809681246057,Pleuvoir 香薰(#Take Me Home) (200ml),플르부아 디퓨저(#테이크 미 홈) (200ml),,200ml,美妆个护,8809681246057,ea,无,27/箱,无权限,0.31,Pleuvoir,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B1-14-01,否,普通区,2028-11-30 00:00:00,882,0,,正品,27,27,1箱,1箱,Pleuvoir Diffuser(#Take Me Home) (200ml),,판매중,본품,,,,1085
主仓库,BOX,8809681246040,8809681246040,Pleuvoir 香薰(#Burning It All) (200ml),플르부아 디퓨저(#버닝 잇 올) (200ml),,200ml,美妆个护,8809681246040,ea,无,27/箱,无权限,0.31,Pleuvoir,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-14-01,否,普通区,2028-02-29 00:00:00,607,0,,正品,27,27,1箱,1箱,Pleuvoir Diffuser(#Burning It All) (200ml),,판매중,본품,,,,1085
主仓库,BOX,8809681247054,8809681247054,Pleuvoir 身体乳(#Take Me Home) (250ml),플르부아 바디로션(#테이크 미 홈) (250ml),,250ml,美妆个护,8809681247054,ea,无,20/箱,无权限,0.304,Pleuvoir,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B1-12-01,否,普通区,2028-09-18 00:00:00,809,0,,正品,180,180,9箱,9箱,Pleuvoir Body Lotion(#Take Me Home) (250ml),,판매중,본품,,,,512
主仓库,EA,8809508851785,8809508851785,Koelf 香氛护手霜(#Spilled Rust) (50ml),코엘프 퍼퓸 핸드크림(#스필드 러스트) (50ml),,50ml,美妆个护,8809508851785,ea,无,60/箱,无权限,0.07,Koelf,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A03-20-03,否,普通区,2029-01-16 00:00:00,929,0,,正品,21,21,21ea,21ea,Koelf Perfumed Hand Cream(#Spilled Rust) (50ml),,판매중,본품,,,,181
主仓库,EA,8809681246064,8809681246064,Pleuvoir 香薰(#Almost Naked) (200ml),플르부아 디퓨저(#올모스트 네이키드) (200ml),,200ml,美妆个护,8809681246064,ea,无,27/箱,无权限,0.31,Pleuvoir,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A05-11-02,否,普通区,2028-02-29 00:00:00,607,0,,正品,2,2,2ea,2ea,Pleuvoir Diffuser(#Almost Naked) (200ml),,판매중,본품,,,,1085
主仓库,EA,8809681246040,8809681246040,Pleuvoir 香薰(#Burning It All) (200ml),플르부아 디퓨저(#버닝 잇 올) (200ml),,200ml,美妆个护,8809681246040,ea,无,27/箱,无权限,0.31,Pleuvoir,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A05-11-03,否,普通区,2028-02-29 00:00:00,607,0,,正品,2,2,2ea,2ea,Pleuvoir Diffuser(#Burning It All) (200ml),,판매중,본품,,,,1085
主仓库,EA,8809875908457,8809875908457,AIPPO 去角质毛孔安瓶面膜 (30ml),아이뽀 엑스퍼트 모공 앰플 마스크 (30ml),,30ml,美妆个护,8809875908457,ea,无,60/箱,无权限,0.158,AIPPO,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A02-19-02,否,普通区,2028-10-29 00:00:00,850,0,,正品,59,59,59ea,59ea,AIPPO Expert Pore Ampoule Mask (30ml),,판매중,본품,,,,200
主仓库,EA,8800335541863,8800335541863,Pleuvoir 心形钥扣洗手液(#Rose Wood) (30ml),플르부아 하트 키링 핸드워시(#로즈우드) (30ml),,30ml,美妆个护,8800335541863,ea,无,130/箱,无权限,0.049,Pleuvoir,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A05-10-01,否,普通区,2029-01-18 00:00:00,931,0,,正品,2388,2388,18箱48ea,18箱48ea,Pleuvoir Heart Keyring Hand Wash(#Rose Wood) (30ml),,판매중,본품,,,,105
主仓库,EA,8809186286558,8809186286558,SKINEYE 山茶花油精油 (20ml),스킨아이 내추럴 발효 비건 동백오일 100 (20ml),,20ml,美妆个护,8809186286558,ea,无,198/箱,无权限,0,SKINEYE,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A03-05-02,否,普通区,2028-12-04 00:00:00,886,0,,正品,154,154,154ea,154ea,SKINEYE Natural Camellia Japonica Seed Oil 100 (20ml),,판매중,본품,,,,0
主仓库,EA,8805301002812,8805301002812,W.DRESSROOM 香水护手霜(#49 桃子樱花) (50ml),더블유드레스룸 퍼퓸 핸드크림(#49 피치 블러썸) (50ml),,50ml,美妆个护,8805301002812,ea,无,50/箱,无权限,0.084,W.DRESSROOM,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A04-16-01,否,普通区,2029-01-07 00:00:00,920,0,,正品,8,8,8ea,8ea,W.DRESSROOM Moisturizing Perfume Hand Cream(#49 Peach Blossom) (50ml),,판매중,본품,,,,177
主仓库,EA,8802024090301,8802024090301,(赠品) YOUSSOFUL 试香纸 (1ea),(증정) 유쏘풀 시향지 (1ea),,1ea,无,8802024090301,ea,无,10000/箱,无权限,0.001,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-24-01,否,普通区,2099-12-31 00:00:00,26845,0,,正品,2000,2000,2000ea,2000ea,(Gift) YOUSSOFUL Perfume Paper (1ea),,판매중,증정,,,,0
主仓库,EA,8809672284099,8809672284099,LEADERS 植萃紧致光彩面膜(#燕麦) (21ml*10ea),리더스 네이처 이펙트 오트 마스크팩 (21ml*10ea),,10ea,美妆个护,8809672284099,ea,无,45/箱,无权限,0.3,LEADERS,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A04-04-02,否,普通区,2027-07-07 00:00:00,370,0,,正品,118,118,2箱28ea,2箱28ea,LEADERS Nature Effect Oat Mask (21ml*10ea),,,,,,,577
主仓库,EA,8809399780393,8809399780393,Blanc Nature 皮脂零感气垫粉底(#19N Vanilla) (30g),블랑네이처 피지 제로 에어핏 쿠션 기획(#19N 바닐라) (30g),,30g,美妆个护,8809399780393,ea,无,40/箱,无权限,0.135,Blanc Nature,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A02-26-01,否,普通区,2028-07-07 00:00:00,736,0,,正品,40,40,1箱,1箱,Blanc Nature Sebum-Zero Airfit Cushion with Refill(#19N Vanilla) (30g),,판매중,본품,,,,468
